Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
30-06-2020,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,2
30-06-2020,2000,Plastic Surgery,Day Case,Child,0-15,  0-3 Months,13
30-06-2020,2000,Plastic Surgery,Day Case,Child,0-15,  3-6 Months,8
30-06-2020,2000,Plastic Surgery,Day Case,Child,0-15,  6-9 Months,12
30-06-2020,2000,Plastic Surgery,Day Case,Child,0-15,  9-12 Months,3
30-06-2020,2000,Plastic Surgery,Day Case,Child,0-15, 12-15 Months,2
30-06-2020,2000,Plastic Surgery,Day Case,Child,0-15, 15-18 Months,2
30-06-2020,2000,Plastic Surgery,Day Case,Child,0-15,18+ Months,2
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,2
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,12
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,14
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,10
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,3
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,4
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,18
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,1
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,2
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,1
30-06-2020,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,4
30-06-2020,2000,Plastic Surgery,Inpatient,Child,0-15,  0-3 Months,3
30-06-2020,2000,Plastic Surgery,Inpatient,Child,0-15,  3-6 Months,4
30-06-2020,2000,Plastic Surgery,Inpatient,Child,0-15,  6-9 Months,2
30-06-2020,2000,Plastic Surgery,Inpatient,Child,0-15,  9-12 Months,3
30-06-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,7
30-06-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,1
30-06-2020,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,1
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,29
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,49
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,33
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,13
30-06-2020,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,13
30-06-2020,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,5
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,18+ Months,19
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,3
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,21
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,13
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
30-06-2020,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,4
30-06-2020,2600,General Surgery,Day Case,Adult,65+,18+ Months,5
30-06-2020,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
30-06-2020,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,2
30-06-2020,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,2
30-06-2020,2600,General Surgery,Day Case,Child,0-15,18+ Months,3
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,13
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,7
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,6
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,7
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,3
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,1
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,5
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,3
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,2
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,2
30-06-2020,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,18+ Months,5
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,3
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,6
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,2
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,1
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,2
30-06-2020,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,4
30-06-2020,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,3
30-06-2020,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,2
30-06-2020,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,2
30-06-2020,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,2
30-06-2020,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,1
30-06-2020,2605,Breast Surgery,Day Case,Adult,16-64,  0-3 Months,8
30-06-2020,2605,Breast Surgery,Day Case,Adult,16-64,  3-6 Months,21
30-06-2020,2605,Breast Surgery,Day Case,Adult,16-64,  6-9 Months,10
30-06-2020,2605,Breast Surgery,Day Case,Adult,16-64,  9-12 Months,11
30-06-2020,2605,Breast Surgery,Day Case,Adult,16-64, 12-15 Months,2
30-06-2020,2605,Breast Surgery,Day Case,Adult,16-64, 15-18 Months,1
30-06-2020,2605,Breast Surgery,Day Case,Adult,16-64,18+ Months,3
30-06-2020,2605,Breast Surgery,Day Case,Adult,65+,  0-3 Months,2
30-06-2020,2605,Breast Surgery,Day Case,Adult,65+,  3-6 Months,5
30-06-2020,2605,Breast Surgery,Day Case,Adult,65+,  6-9 Months,2
30-06-2020,2605,Breast Surgery,Day Case,Adult,65+,  9-12 Months,2
30-06-2020,2605,Breast Surgery,Day Case,Adult,65+, 12-15 Months,1
30-06-2020,2605,Breast Surgery,Inpatient,Adult,16-64,  3-6 Months,5
30-06-2020,2605,Breast Surgery,Inpatient,Adult,16-64,  9-12 Months,2
30-06-2020,2605,Breast Surgery,Inpatient,Adult,65+,  3-6 Months,1
30-06-2020,2605,Breast Surgery,Inpatient,Adult,65+,  6-9 Months,1
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,3
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  3-6 Months,4
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  6-9 Months,6
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  9-12 Months,4
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 12-15 Months,3
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,18+ Months,3
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  0-3 Months,7
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  3-6 Months,7
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  6-9 Months,5
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  9-12 Months,4
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 12-15 Months,1
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 15-18 Months,3
30-06-2020,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,18+ Months,2
30-06-2020,7800,Urology,Day Case,Adult,16-64,  0-3 Months,27
30-06-2020,7800,Urology,Day Case,Adult,16-64,  3-6 Months,30
30-06-2020,7800,Urology,Day Case,Adult,16-64,  6-9 Months,23
30-06-2020,7800,Urology,Day Case,Adult,16-64,  9-12 Months,4
30-06-2020,7800,Urology,Day Case,Adult,16-64, 12-15 Months,2
30-06-2020,7800,Urology,Day Case,Adult,16-64, 15-18 Months,3
30-06-2020,7800,Urology,Day Case,Adult,16-64,18+ Months,13
30-06-2020,7800,Urology,Day Case,Adult,65+,  0-3 Months,30
30-06-2020,7800,Urology,Day Case,Adult,65+,  3-6 Months,27
30-06-2020,7800,Urology,Day Case,Adult,65+,  6-9 Months,11
30-06-2020,7800,Urology,Day Case,Adult,65+, 12-15 Months,1
30-06-2020,7800,Urology,Day Case,Adult,65+,18+ Months,5
30-06-2020,7800,Urology,Day Case,Child,0-15,  0-3 Months,22
30-06-2020,7800,Urology,Day Case,Child,0-15,  3-6 Months,18
30-06-2020,7800,Urology,Day Case,Child,0-15,  6-9 Months,20
30-06-2020,7800,Urology,Day Case,Child,0-15,  9-12 Months,7
30-06-2020,7800,Urology,Day Case,Child,0-15, 12-15 Months,1
30-06-2020,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,4
30-06-2020,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,8
30-06-2020,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,3
30-06-2020,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,1
30-06-2020,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,1
30-06-2020,7800,Urology,Inpatient,Adult,16-64,18+ Months,3
30-06-2020,7800,Urology,Inpatient,Adult,65+,  0-3 Months,5
30-06-2020,7800,Urology,Inpatient,Adult,65+,  3-6 Months,10
30-06-2020,7800,Urology,Inpatient,Adult,65+,  6-9 Months,4
30-06-2020,7800,Urology,Inpatient,Adult,65+, 12-15 Months,1
30-06-2020,7800,Urology,Inpatient,Child,0-15,  0-3 Months,1
30-06-2020,7800,Urology,Inpatient,Child,0-15,  3-6 Months,2
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,40
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,57
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,32
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,18
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,6
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,10
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,10
30-06-2020,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2
30-06-2020,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,10
30-06-2020,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1
30-06-2020,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1
30-06-2020,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,2
30-06-2020,1503,Gynaecology,Day Case,Adult,65+,18+ Months,1
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,30
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,84
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,62
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,51
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,41
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,38
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,92
30-06-2020,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,4
30-06-2020,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,22
30-06-2020,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,8
30-06-2020,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,16
30-06-2020,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,30
30-06-2020,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,25
30-06-2020,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,36
30-06-2020,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
30-06-2020,0,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
30-06-2020,0,Small Volume Specialities,Day Case,Adult,16-64,  6-9 Months,1
30-06-2020,0,Small Volume Specialities,Day Case,Adult,65+,  3-6 Months,1
30-06-2020,0,Small Volume Specialities,Inpatient,Child,0-15,  0-3 Months,1
30-06-2020,0,Small Volume Specialities,Inpatient,Child,0-15,  3-6 Months,1
30-06-2020,0,Small Volume Specialities,Inpatient,Child,0-15,  6-9 Months,1
30-06-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,9
30-06-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,10
30-06-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,3
30-06-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,1
30-06-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,2
30-06-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,1
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,5
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,14
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,6
30-06-2020,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,3
30-06-2020,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2
30-06-2020,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,2
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,1
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,2
30-06-2020,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,1
30-06-2020,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,8
30-06-2020,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,47
30-06-2020,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,24
30-06-2020,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,12
30-06-2020,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,2
30-06-2020,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,2
30-06-2020,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,24
30-06-2020,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,12
30-06-2020,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,7
30-06-2020,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,2
30-06-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,24
30-06-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,14
30-06-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,5
30-06-2020,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,1
30-06-2020,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,1
30-06-2020,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,1
30-06-2020,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,35
30-06-2020,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,36
30-06-2020,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,8
30-06-2020,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,1
30-06-2020,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,1
30-06-2020,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,1
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,31
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,51
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,11
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,18
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,35
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,7
30-06-2020,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
30-06-2020,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,2
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,6
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,14
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,2
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,4
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,5
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1
30-06-2020,2600,General Surgery,Inpatient,Child,0-15,  0-3 Months,3
30-06-2020,2600,General Surgery,Inpatient,Child,0-15,  3-6 Months,9
30-06-2020,2600,General Surgery,Inpatient,Child,0-15,  6-9 Months,2
30-06-2020,2600,General Surgery,Inpatient,Child,0-15,  9-12 Months,1
30-06-2020,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
30-06-2020,0,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,3
30-06-2020,0,Small Volume Specialities,Day Case,Adult,16-64, 15-18 Months,1
30-06-2020,0,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,4
30-06-2020,0,Small Volume Specialities,Day Case,Adult,65+,  3-6 Months,1
30-06-2020,0,Small Volume Specialities,Day Case,Adult,65+,  6-9 Months,1
30-06-2020,0,Small Volume Specialities,Inpatient,Adult,65+,  3-6 Months,1
30-06-2020,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,9
30-06-2020,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,12
30-06-2020,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,5
30-06-2020,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,3
30-06-2020,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,6
30-06-2020,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,7
30-06-2020,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,8
30-06-2020,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
30-06-2020,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,2
30-06-2020,700,Gastro-Enterology,Inpatient,Adult,16-64,  3-6 Months,1
30-06-2020,700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,1
30-06-2020,1100,Haematology,Day Case,Adult,16-64,  0-3 Months,2
30-06-2020,1100,Haematology,Day Case,Adult,65+,  3-6 Months,1
30-06-2020,1100,Haematology,Day Case,Child,0-15,  3-6 Months,2
30-06-2020,1302,Paediatric Neurology,Day Case,Child,0-15,  3-6 Months,8
30-06-2020,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,1
30-06-2020,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,1
30-06-2020,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,1
30-06-2020,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,1
30-06-2020,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,1
30-06-2020,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,2
30-06-2020,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,1
30-06-2020,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,1
30-06-2020,1700,Ophthalmology,Inpatient,Child,0-15,  6-9 Months,1
30-06-2020,1900,Paediatrics,Day Case,Child,0-15,  0-3 Months,11
30-06-2020,1900,Paediatrics,Day Case,Child,0-15,  3-6 Months,6
30-06-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,6
30-06-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,15
30-06-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  6-9 Months,1
30-06-2020,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,7
30-06-2020,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,10
30-06-2020,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,4
30-06-2020,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,3
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,14
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,20
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,20
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,16
30-06-2020,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,6
30-06-2020,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,2
30-06-2020,2600,General Surgery,Day Case,Adult,16-64,18+ Months,17
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,6
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,11
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,7
30-06-2020,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,7
30-06-2020,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,3
30-06-2020,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,2
30-06-2020,2600,General Surgery,Day Case,Adult,65+,18+ Months,11
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,7
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,22
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,7
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,6
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,5
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,3
30-06-2020,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,1
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,4
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,17
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,3
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,4
30-06-2020,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,4
30-06-2020,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,1
30-06-2020,2600,General Surgery,Inpatient,Adult,65+,18+ Months,6
30-06-2020,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,2
30-06-2020,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,3
30-06-2020,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,3
30-06-2020,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,1
30-06-2020,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  3-6 Months,4
30-06-2020,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  9-12 Months,1
30-06-2020,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 12-15 Months,1
30-06-2020,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  0-3 Months,1
30-06-2020,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  3-6 Months,2
30-06-2020,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  0-3 Months,5
30-06-2020,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  3-6 Months,3
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  0-3 Months,12
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  3-6 Months,10
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  6-9 Months,10
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  9-12 Months,5
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 12-15 Months,1
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 15-18 Months,1
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,18+ Months,24
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  0-3 Months,1
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  3-6 Months,3
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  6-9 Months,3
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  9-12 Months,3
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 15-18 Months,3
30-06-2020,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,18+ Months,15
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,  3-6 Months,1
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,  9-12 Months,1
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64, 12-15 Months,1
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64, 15-18 Months,2
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,18+ Months,7
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,  3-6 Months,2
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,  6-9 Months,1
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+, 12-15 Months,1
30-06-2020,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,18+ Months,5
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,8
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,12
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,4
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,2
30-06-2020,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,1
30-06-2020,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,2
30-06-2020,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,1
30-06-2020,2604,Vascular Surgery,Day Case,Child,0-15,  0-3 Months,1
30-06-2020,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,1
30-06-2020,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,1
30-06-2020,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,1
30-06-2020,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,3
30-06-2020,7800,Urology,Day Case,Adult,16-64,  0-3 Months,37
30-06-2020,7800,Urology,Day Case,Adult,16-64,  3-6 Months,41
30-06-2020,7800,Urology,Day Case,Adult,16-64,  6-9 Months,8
30-06-2020,7800,Urology,Day Case,Adult,16-64,  9-12 Months,1
30-06-2020,7800,Urology,Day Case,Adult,16-64, 12-15 Months,6
30-06-2020,7800,Urology,Day Case,Adult,16-64,18+ Months,5
30-06-2020,7800,Urology,Day Case,Adult,65+,  0-3 Months,23
30-06-2020,7800,Urology,Day Case,Adult,65+,  3-6 Months,34
30-06-2020,7800,Urology,Day Case,Adult,65+,  6-9 Months,3
30-06-2020,7800,Urology,Day Case,Adult,65+,  9-12 Months,2
30-06-2020,7800,Urology,Day Case,Adult,65+, 12-15 Months,2
