Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,5
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,5
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,2
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,1
31-07-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,24
31-07-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,15
31-07-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,9
31-07-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,13
31-07-2019,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,1
31-07-2019,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,4
31-07-2019,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2
31-07-2019,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,3
31-07-2019,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,4
31-07-2019,700,Gastro-Enterology,Inpatient,Adult,16-64,  0-3 Months,1
31-07-2019,700,Gastro-Enterology,Inpatient,Adult,16-64,  9-12 Months,1
31-07-2019,700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,6
31-07-2019,700,Gastro-Enterology,Inpatient,Adult,65+,  3-6 Months,1
31-07-2019,1100,Haematology,Day Case,Adult,16-64,  0-3 Months,1
31-07-2019,1100,Haematology,Inpatient,Adult,65+,  0-3 Months,1
31-07-2019,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,5
31-07-2019,1300,Neurology,Inpatient,Adult,65+,  3-6 Months,1
31-07-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,5
31-07-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,1
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,5
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,1
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,1
31-07-2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,3
31-07-2019,1600,Oncology,Inpatient,Adult,16-64,  0-3 Months,1
31-07-2019,1600,Oncology,Inpatient,Adult,16-64,  3-6 Months,2
31-07-2019,1600,Oncology,Inpatient,Adult,16-64,  6-9 Months,1
31-07-2019,1600,Oncology,Inpatient,Adult,65+,  0-3 Months,1
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,38
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,15
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,3
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,4
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,133
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,88
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,29
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,18
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,9
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,2
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,1
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,1
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,11
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,2
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,9
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,2
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,29
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,17
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,9
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,9
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,13
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,1
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,5
31-07-2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,12
31-07-2019,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,4
31-07-2019,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,2
31-07-2019,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,5
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,4
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,6
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,3
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,2
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,2
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,2
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,16
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,1
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,1
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,1
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,65+, 12-15 Months,1
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,2
31-07-2019,2200,Radiology,Day Case,Adult,65+,  3-6 Months,1
31-07-2019,2300,Nephrology,Day Case,Adult,16-64,  0-3 Months,2
31-07-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,6
31-07-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,5
31-07-2019,2400,Respiratory Medicine,Day Case,Adult,65+,18+ Months,1
31-07-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,27
31-07-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,2
31-07-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,2
31-07-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,8
31-07-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,1
31-07-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,31
31-07-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,12
31-07-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,7
31-07-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,4
31-07-2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
31-07-2019,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
31-07-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,11
31-07-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,1
31-07-2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
31-07-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
31-07-2019,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,58
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,35
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,27
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,25
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,13
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,18
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,119
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,43
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,29
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,17
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,14
31-07-2019,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,12
31-07-2019,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,7
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,18+ Months,15
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,6
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,1
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,9
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,1
31-07-2019,7600,Cardio-Thoracic Surgery,Day Case,Adult,16-64,  0-3 Months,1
31-07-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,2
31-07-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  3-6 Months,1
31-07-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  0-3 Months,2
31-07-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,90
31-07-2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,15
31-07-2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,12
31-07-2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,11
31-07-2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,16
31-07-2019,7800,Urology,Day Case,Adult,16-64, 15-18 Months,5
31-07-2019,7800,Urology,Day Case,Adult,16-64,18+ Months,2
31-07-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,83
31-07-2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,7
31-07-2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,11
31-07-2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,11
31-07-2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,10
31-07-2019,7800,Urology,Day Case,Adult,65+, 15-18 Months,2
31-07-2019,7800,Urology,Day Case,Adult,65+,18+ Months,1
31-07-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,22
31-07-2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,10
31-07-2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,6
31-07-2019,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,6
31-07-2019,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,2
31-07-2019,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,1
31-07-2019,7800,Urology,Inpatient,Adult,16-64,18+ Months,2
31-07-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,44
31-07-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,8
31-07-2019,7800,Urology,Inpatient,Adult,65+,  6-9 Months,4
31-07-2019,7800,Urology,Inpatient,Adult,65+,  9-12 Months,1
31-07-2019,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,125
31-07-2019,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,45
31-07-2019,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,41
31-07-2019,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,30
31-07-2019,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,32
31-07-2019,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,21
31-07-2019,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,13
31-07-2019,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,44
31-07-2019,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,6
31-07-2019,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,7
31-07-2019,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,5
31-07-2019,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,5
31-07-2019,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,3
31-07-2019,8003,Pain Relief,Day Case,Adult,65+,18+ Months,4
31-07-2019,8003,Pain Relief,Inpatient,Adult,16-64,  0-3 Months,1
31-07-2019,8003,Pain Relief,Inpatient,Adult,16-64,  9-12 Months,2
31-07-2019,8003,Pain Relief,Inpatient,Adult,16-64, 12-15 Months,1
31-07-2019,8003,Pain Relief,Inpatient,Adult,16-64, 15-18 Months,1
31-07-2019,8003,Pain Relief,Inpatient,Adult,16-64,18+ Months,2
31-07-2019,8003,Pain Relief,Inpatient,Adult,65+, 15-18 Months,1
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,5
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,0-15,  0-3 Months,1
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,22
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,6
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,1
31-07-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,8
31-07-2019,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,3
31-07-2019,1503,Gynaecology,Day Case,Adult,65+, 15-18 Months,1
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,42
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,18
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,20
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,14
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,11
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,10
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,7
31-07-2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,10
31-07-2019,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,9
31-07-2019,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,7
31-07-2019,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,2
31-07-2019,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,3
31-07-2019,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,3
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Adult,0-15,  0-3 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,6
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,1
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,20
31-07-2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,9
31-07-2019,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,1
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,12
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,3
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,2
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,9
31-07-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,1
31-07-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,31
31-07-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,7
31-07-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,8
31-07-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,7
31-07-2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,111
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,55
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,30
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,17
31-07-2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,25
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,9
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,5
31-07-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1
31-07-2019,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
31-07-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,4
31-07-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,2
31-07-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,1
31-07-2019,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,1
31-07-2019,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,2
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,8
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,21
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,20
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,19
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,1
31-07-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,1
31-07-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,11
31-07-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,9
31-07-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,51
31-07-2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,11
31-07-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,27
31-07-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,1
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,48
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,11
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,4
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,2
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,9
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,3
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1
31-07-2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1
31-07-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,9
31-07-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,1
31-07-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,1
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,63
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,28
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,8
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,4
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,1
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,3
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,2
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,2
31-07-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2
31-07-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,7
31-07-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,1
31-07-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,1
31-07-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,1
31-07-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,1
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,199
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,48
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,30
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,22
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,8
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,3
31-07-2019,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,1
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,568
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,103
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,38
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,17
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,17
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,4
31-07-2019,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,1
31-07-2019,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,20
31-07-2019,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,6
31-07-2019,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,9
31-07-2019,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,12
31-07-2019,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,5
31-07-2019,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,1
31-07-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,18
31-07-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  3-6 Months,9
31-07-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  6-9 Months,5
31-07-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  9-12 Months,4
31-07-2019,1700,Ophthalmology,Inpatient,Adult,16-64, 12-15 Months,2
31-07-2019,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,17
31-07-2019,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,10
31-07-2019,1700,Ophthalmology,Inpatient,Adult,65+,  6-9 Months,4
31-07-2019,1700,Ophthalmology,Inpatient,Adult,65+,  9-12 Months,2
31-07-2019,1700,Ophthalmology,Inpatient,Adult,65+, 12-15 Months,3
31-07-2019,1700,Ophthalmology,Inpatient,Adult,65+, 15-18 Months,1
31-07-2019,1700,Ophthalmology,Inpatient,Child,0-15,  0-3 Months,1
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,161
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,63
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,20
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,4
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,3
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,1
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,51
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,8
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,1
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,2
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,1
31-07-2019,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,8
31-07-2019,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,2
31-07-2019,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,2
31-07-2019,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1
31-07-2019,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,2
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,267
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,236
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,86
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,35
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,5
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,3
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,2
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,250
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,218
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,68
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,24
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,9
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,2
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,6
31-07-2019,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,8
31-07-2019,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,10
31-07-2019,1800,Orthopaedics,Inpatient,Child,0-15,  6-9 Months,4
31-07-2019,1800,Orthopaedics,Inpatient,Child,0-15,  9-12 Months,9
31-07-2019,1800,Orthopaedics,Inpatient,Child,0-15, 12-15 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Child,0-15, 15-18 Months,2
31-07-2019,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,1
31-07-2019,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,1
31-07-2019,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,1
31-07-2019,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,1
31-07-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,6
31-07-2019,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,1
31-07-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,8
31-07-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,7
31-07-2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,1
31-07-2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,2
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,1
31-07-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,1
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,7
31-07-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,2
31-07-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,6
31-07-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,2
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,1
31-07-2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,1
31-07-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,1
31-07-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,32
